	{842415,961552,94029,27427,888857,423840,177194,753428,796350,336967,394568,450452,183796,768175,545299,56526,108105,978623,562635,863702,45448,42597,416781,151282,866488,224772,114536,392023,207220,875917,764572,606988,590628,169772,158719,409019,767223,743230,122756,235021,265545,616307,363574,761724,654827,577949,472923,940152,278083,115795} {796567,617467,949840,313165,170202,969400,491749,695805,73691,694415,3445,939472,287376,907584,26833,654445,83931,985873,801118,327461,532431,197260,9035,873503,313017,569859,510315,571623,86712,25669,666239,346900,271588,408774,422079,78216,14533,182665,376036,946582,835738,859903,903179,120689,234821,459922,615518,770717,316859,626389} {713752,525110,120829,71952,815862,726312,961375,924225,577207,773054,924315,547322,515922,899836,851672,192657,83204,6027,281647,410799,560400,917029,712996,477576,16467,406705,566189,472778,483633,297785,792029,982821,985293,302167,711201,511056,196256,303572,401226,87858,926683,504839,227561,364374,991985,753354,13434,37072,621378,936582}		15
	{997391795,128278871,1057880232,777044333,1967121013,1730447583,1290499576,1248102589,22797791,1225185125,433789774,401378271,1806064519,530373581,419157076,1923386790,1055753379,27485028,1119632801,217375721,1894652200,1349990752,1838169902,384857355,1559594262,524984469,1722581685,1856208272,678435028,1033271422,691029953,1642074644,174455157,1277369654,517109091,91112460,1968237527,103666586,1985808230,880629156,653888352,1352227073,786436830,1845788466,809093971,753619960,1766431732,384814723,1334497173,1973241150} {1133991125,1632843371,1626552244,1750636167,107710363,1196337933,820962605,133891664,1206168335,207928595,567284656,1809143330,50491450,969206877,1548830810,92415676,752800896,119097452,1877355201,1314828127,1855490629,1536785141,704432287,626318269,1754892269,1591832325,1071584033,574910939,766728986,64146674,100007567,449955656,1897290758,1987121583,1941592907,1174905609,1887700702,1209257392,753286405,1547316125,196959997,118238688,49438447,738195064,1830600156,49657593,724027878,352642128,1722076586,892931491} {1,1,2,1,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1}		7
	{5,1,8,3,1,3,5,5,1,6,2,7,9,1,9,1,7,3,2,9,5,3,5,6,6,5,8,8,7,3,2,5,7,2,1,8,4,1,9,1,5,2,4,5,3,7,9,7,6,6} {8,1,9,5,1,9,1,6,3,7,9,5,1,7,8,7,3,7,7,6,4,2,2,4,2,3,7,5,4,8,3,1,5,6,6,9,4,5,3,8,1,6,7,7,3,1,6,9,2,4} {1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,1,1,2,2,1,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2}		4
	{1536154780,92897137,751160842,1970441783,628967039,1656823864,1246473453,1741978709,1777219127,1277880590,212430970,769838999,1281584805,350114534,510900302,4515384,141434549,1933469948,384185117,89409070,372349453,1145384578,34053009,1597686451,1108260977,104207744,470716477,1962217140,900626979,26607038,846941192,1143557613,1715910056,329247895,89643626,1824429237,706681178,1454509230,1815828708,565806140,1639231773,1668567603,1830497543,720457516,426010262,1406924494,874302587,947220612,1437046862,576228849} {2,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,1,2,1,2,1,1,1} {1,2,1,2,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,1,2,2,1,2,1,2,1,2,1,1,2,1,2,2,2,1,1,1,1}		3
	{3,8,2,8,3,5,8,7,4,5,28,1,5,3,8,6,1,5,6,8,5,3,20,5,3,3,3,7,3,5,5,1,9,3,9,6,3,6,1,4,4,7,7,4,9,7,4,1,9,700} {1,2,1,1,23,1,1,1,2,2,1,2,1,1,1,1000,2,2,2,1,2,2,1,2,1,1,10,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1} {1,2111,2,1,2,2,1,2,2,1,32,2,1,1,1,2,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1}		5
	{2,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,1,1,2,1,1} {2,1,1,2,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,2} {1,2,2,1,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,2,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,2}		1
	{3,1,1,3,2,2,1,1,1,1,3,2,2,3,3,3,1,1,1,1,3,3,1,2,3,2,3,2,3,2,2,1,1,1,1,1,2,3,1,2,2,1,1,1,1,2,1,3,1,3} {2,3,1,2,2,1,2,3,2,3,2,1,1,2,3,3,3,1,1,2,3,1,1,1,1,2,3,3,3,2,1,3,2,3,2,3,3,2,2,3,2,1,3,1,2,3,2,3,3,2} {3,1,3,3,3,3,2,2,2,3,3,1,2,3,1,2,2,2,3,1,1,1,3,3,1,1,3,1,3,1,3,2,3,2,1,3,1,3,1,3,1,3,3,2,3,2,1,2,1,1}		1
	{4,4,2,3,1,4,1,2,1,2,1,2,2,1,3,2,1,1,2,4,4,4,1,2,3,2,4,3,2,4,1,2,2,2,4,2,4,1,2,4,1,2,3,3,3,4,4,2,3,2} {1,1,2,4,2,2,1,2,3,4,1,3,3,4,4,4,4,3,4,2,4,1,4,4,3,1,2,3,1,3,1,1,4,1,1,2,2,3,4,1,4,4,3,1,3,1,3,1,1,2} {1,3,2,3,4,4,1,3,2,2,2,3,1,3,4,2,2,4,3,4,4,4,3,2,2,2,4,3,1,3,2,4,2,2,3,3,3,1,1,2,1,1,3,1,2,2,1,1,3,2}		2
	{1,3,5,4,2,5,5,1,3,4,5,1,4,1,4,5,4,4,5,5,3,4,2,4,4,2,1,4,5,2,4,2,1,2,2,3,1,1,4,4,3,3,2,3,2,4,1,3,1,2} {5,4,3,3,1,1,4,1,1,3,3,4,1,2,4,5,3,3,3,2,1,3,2,2,1,4,3,1,2,1,5,2,3,4,1,1,3,2,5,1,2,2,2,3,5,2,5,2,2,2} {5,3,4,3,3,3,5,4,3,5,5,5,3,2,4,2,3,1,4,4,5,5,3,1,3,1,3,4,1,5,1,3,1,2,1,4,3,3,3,3,4,3,5,5,3,5,2,2,5,2}		4
	{1081811872,1590969978,96066730,930387091,1751190211,37779445,1875688069,1892551589,1556041787,1276046659,1186583486,370027867,290471783,1421828122,138805066,923028070,1644700100,1709141483,1242984988,1481196181,748256087,801136725,689073477,1470367954,96433832,432259313,44743071,1654506940,88180143,1836528230,754979168,287892898,1245299487,276031118,752093677,54619350,377439593,66991014,474773080,114247465,1944998593,673974351,1797783780,981120371,1432519605,1824017503,49930218,177371665,397584262,181991991} {899682442,923161383,649831356,1937277615,118581117,1795770265,1716447831,213158738,1105006193,939129224,567100397,138863837,1873390155,397291340,51364126,893195738,393571498,505246120,385817802,1697775418,104473878,1525151809,796110412,462536398,1703332910,1996548882,128139576,1783787897,1880488264,1712172503,517258728,270193931,130652361,1814394949,167871555,721946509,1903339435,1723001838,1032826905,1610858482,288054921,19206837,1591555185,564288006,530574,1860435623,532664629,1265233274,1081772201,1291985466} {1134517388,1571775979,390295919,1731315099,83668812,88223696,284441081,540562463,788904426,1697156120,1602775086,1771784860,1084022066,1003747956,1015738064,1810820495,108463169,1786013718,473887668,139525103,953611020,843574995,411211895,752110997,13250282,1622273662,681009697,1526430215,1789918301,1462052965,1317331471,644919963,1679080370,1426014926,223848567,1889396930,1291617171,25240649,748048132,1345333091,1537632041,1047311560,1624149958,727299109,1640983310,925941849,895148791,220076932,954228328,654988623}		13
	{790365146,1313323159,461882290,353017303,1474233128,1709545317,1943934559,519869122,1072575330,1548271264,1229246703,6394743,1520386403,1647770555,381160610,1321356503,1874407842,152910370,1574791760,1549099783,684703855,201473157,1454320051,802476023,504678813,608320788,1821239939,1731085957,1793712627,1409451907,1048348881,1787308062,22164158,1191153090,137381867,1371125950,1011674603,870729274,120130,227556144,411129609,1690357894,1293193891,1839824232,135188366,1055681386,1384934688,1053629149,285432514,1581364486} {638182421,78169280,1594663863,236846092,244545954,503250420,1533941148,490936045,200682492,1348855458,343188700,1364771789,1481583854,1354781000,1961504101,1064108586,579522295,814809388,360800368,36578573,8896863,195186695,777749042,732924588,1559390866,11571924,318613971,32596057,1318942289,1585877909,294231048,1306683290,1355670226,718360579,539434684,827019105,195335797,172886764,103008782,1485914645,1167686976,567321657,816767272,282812290,496956308,733202804,484614961,215000941,1177762169,1568374434} {1477102277,1358165942,1500236767,178789731,103716952,1537576678,30512949,1394553393,56899036,1348992531,448097465,1455316373,1268336650,1945592555,34601432,315292995,90445756,19922124,956151560,4054764,1917854,858947022,93734265,42114229,1548089518,327931553,1359825144,707035431,1518204388,766446086,711192944,116190849,404338008,1239706348,1980333394,1541882691,658987861,1453209064,1669373029,1211241436,130410925,364991757,896233535,435900244,1288911800,1840098019,887262680,1239057106,1879565654,785283954}		16
	{1304967575,1513090531,1398773078,59352126,1808472366,1046378334,1643882917,1370718730,1641057456,1553977543,497543586,113970514,845624893,1387475979,685863161,728826950,656666021,1132340612,1402542948,1281195846,20738906,461472270,310391726,1077025429,1804184613,1262608166,144543334,229844559,1223492835,1288626400,595787401,496573278,584569792,967813021,40871075,861699686,515777097,1841354079,1884864164,1084000124,1548108207,1962993817,1953715437,983154569,1042407586,1153419363,1284556502,114758205,1461850147,753163236} {702637855,1594229106,840678062,1016915168,1912520359,45855962,1288406802,223515458,1873625542,1035636442,1252849257,38195586,1714858676,1366080886,1084146303,254732234,1678622029,166587436,89555988,874758593,1626848928,1476577688,366820938,476790979,363843752,264929738,1145082558,870918793,1625467006,1289657384,669284218,1558389249,1575205763,300341698,35410521,1524614733,224265661,1613676269,32756489,375419325,413659628,1228366096,42949435,620371110,349286805,1830805379,1903819313,221930998,1860532608,780115027} {1770752820,834281838,103942387,322754525,1616370743,1002244428,311912469,1865859088,960292882,1755598688,1950801888,626086464,62752183,97530713,851260393,1048681577,977956786,64204334,600028280,951056572,1346043248,1681879181,635274570,1297206365,1457634698,1775714335,340069196,84615211,609572499,1663444368,1837447623,1390942335,269068725,1141056304,765880656,1780276907,275130505,309959193,1536444632,1759903030,1329243520,28709289,799194955,220822939,1690410053,1552031560,1666202123,1271415930,1486620021,701199932}		16
	{136664767,1291138840,370491147,1829430663,337239218,168993548,211511527,1246275488,240160854,132029176,1806158529,456254949,51666189,161630515,1521053439,827699121,83782609,1032427330,597169078,16142064,1142846195,1133205241,448588104,987537926,11129196,930672690,510610418,1117319437,617100806,1670587370,1339276216,1733489169,1018358998,859460529,223398912,675542626,512656217,1355237961,1929288258,1112422586,1688709522,1936768079,1690800441,15728164,916744347,1088382419,748344283,1533270394,1539094761,869218241} {1369940371,608230260,833710281,268793332,674454282,829486841,1892583764,755496157,1974437099,778987463,1865760339,1649333132,1326988278,1741039400,162911079,971906327,512492498,1281886388,1674862287,1268623905,101822444,1708152543,1185808448,169961850,1402362838,778416472,658567197,366011555,1672085105,347491574,442243443,11035432,1427839315,1482289967,567926556,1947631011,241130440,1124089060,348844656,648822610,1395508924,1616544370,943704014,1021453075,1688532230,1153226971,1211579255,873940664,302227814,486486513} {13617929,1517821310,334518678,649417568,1439444479,1361361056,1048937430,1417664112,1481051551,1009412807,807825993,891273325,1853325987,352262487,926889357,1226277252,861629712,1750334562,160511459,568149512,12673168,509074475,1544048722,145851372,1274303920,416024853,1159547682,1001360481,1767021,728848613,1773726466,623028080,267267671,1090085421,1895090257,1592712559,1146907852,123862216,1458715094,1731137595,1974545801,903593026,1319256142,153641994,154198545,845522702,1803113524,559625658,1584282663,625924972}		15
	{733826330,1000995463,754261985,316678366,1020809211,13553396,1873226134,1383699203,985122786,358545623,219396624,1950458061,821027402,981151334,1901584751,1640532185,1186520717,981430814,1529825030,1481394652,44310994,1020811622,62673576,386051065,797521607,946950614,443638195,1581749740,99722910,80540407,135575620,79543006,761876111,232310883,924525812,54986692,1930564449,752433701,62545786,768857395,1212238399,1379104564,1945751687,518267009,218461250,616008682,1416210273,1124918542,166682651,494390367} {1369982829,71132321,350578470,1149175935,1668269606,303369134,412094814,1058012603,848041952,819108977,1502962046,806954047,478756777,1428211121,1802592450,69604221,1816313015,1610482706,1623013267,450607104,314409396,1829100247,200816273,932475476,1270466648,1125154544,1537059152,1165686001,1646426530,404880696,588587564,569136388,1685235999,1904784064,1003431057,1815166963,1329383309,138583046,1274784026,367109507,1836627791,73529855,1232137451,1266902137,1556337402,343529924,497374101,97784217,123092088,649931235} {1988417789,126193377,847343874,159028740,1849665170,1513608943,635118698,550959082,707384633,482573904,78985221,209943203,1442462545,1239585469,382601115,575023809,975002670,183262736,75540682,1510931589,1103111270,634831064,1403404054,1138969297,425858136,404797035,186107193,443301841,1379782728,270540373,271823334,1900144174,1075823468,1480516870,796122239,1259524013,673880410,1097434016,1654590468,324357150,1388758816,97029310,17344698,200350073,1948463994,20355614,175312575,181748748,1832338298,704212228}		12
	{20,20,20,20,20,20,20,20,20,20,3,3,3,3,3,2,2,2,2,2,2,1} {10,9,9,9,1,2,3,4,5,6,20,20,20,20,3,2,2,2,2,2,2,1} {10,9,9,9,8,7,6,5,4,3,3,3,3,3,20,20,20,20,20,20,20,20}		4
	{681,1073,439,1065,595,703,573,1538,754,662,1742,482,2061,397,2195,1762,1573,1040,2616,1589,1925,2299,1932,2237,1902,1580,2258,3714,1442,2413,3035,2973,891,1448,931,1546,2942,867,1215,2768,1894,3795,1944,2443,5173,3924,4604,3366,110,324} {994,697,428,722,563,1118,946,623,1313,478,1140,1494,1429,507,1116,2070,768,1227,1035,1191,1472,987,438,2890,1113,1460,3254,2818,1663,352,311,1145,2348,1574,2457,1104,938,2779,4480,3175,3729,301,2313,1776,2491,3184,1090,4932,1780,1780} {708,379,418,997,163,1223,501,1124,701,606,1039,356,174,200,1185,707,2284,1962,1399,649,1771,1241,1445,1042,1868,2123,1261,222,2770,2126,3946,1036,1914,2162,2597,2110,3580,1088,2393,1968,926,3606,3819,749,1129,2495,677,1185,1728,1812}		13
	{42,68,35,1,70,25,79,59,63,65,6,46,82,28,62,92,96,43,28,37,92,5,3,54,93,83,22,17,19,96,48,27,72,39,70,13,68,100,36,95,4,12,23,34,74,65,42,12,54,69} {48,45,63,58,38,60,24,42,30,79,17,36,91,43,89,7,41,43,65,49,47,6,91,30,71,51,7,2,94,49,30,24,85,55,57,41,67,77,32,9,45,40,27,24,38,39,19,83,30,42} {34,16,40,59,5,31,78,7,74,87,22,46,25,73,71,30,78,74,98,13,87,91,62,37,56,68,56,75,32,53,51,51,42,25,67,31,8,92,8,38,58,88,54,84,46,10,10,59,22,89}		13
	{1,1,3,3,2,2} {2,2,2,2,3,3} {3,3,1,1,1,1}		3
