	6 215657 553897 915611 930784 193666 323425 130393 654599 		15 		 	
	1104 164249 297047 193601 485551 705892 418679 597851 804901 		42554704576 		 	
	1042 108572 94474 418494 423498 768963 496477 289235 835276 		34031334086 		 	
	1112 745871 614191 507128 750188 172236 67700 47667 173420 		43991854370 		 	
	1008 809049 442733 763982 891409 363464 225921 205430 440887 		29570933808 		 	
	1059 138053 348729 313407 467794 130410 244183 83360 618162 		36420890336 		 	
	1171 96464 336449 450559 476834 204606 579838 82252 589905 		54437994930 		 	
	1116 37269 43996 348287 367519 131204 129723 128294 336238 		44684598514 		 	
	1058 52759 32834 78935 106797 135666 649118 755745 901658 		35506824644 		 	
	1189 213439 106109 118135 254847 335820 400057 404291 877131 		57206204359 		 	
	1137 101576 91217 284911 490155 365994 277574 284768 497632 		48315595666 		 	
	1200 328670 637330 15826 760544 338223 556539 675329 845128 		59914831411 		 	
	1200 323895 418003 74678 573734 81149 495212 13588 500241 		59627293424 		 	
	1200 281528 321273 311544 408767 134127 82126 251878 405835 		60184421874 		 	
	1200 184033 369158 641562 693993 129919 233928 64293 272134 		59961840933 		 	
	1200 22624 63708 26833 111217 99287 279234 85710 356581 		59151049394 		 	
	1200 441732 185492 261038 614348 260386 256630 104362 265312 		60432615385 		 	
	1200 77795 438480 434038 449307 41036 1045 43716 150317 		59680059035 		 	
	1200 201884 427202 684466 895458 299555 230700 393769 406209 		59287335023 		 	
	1200 33210 135090 143817 149576 503902 115662 217700 679102 		59834281443 		 	
	1200 20778 182538 5891 192979 83975 364021 132557 402926 		59505489981 		 	
	95 58 114 80 121 618939 578153 716786 985631 		2153913 		 	
	10 36 21 26 43 438635 383878 659282 999863 		150 		 	
	30 2 20 12 47 25250 562052 97115 999288 		20057 		 	
	77 50 27 31 59 169523 481850 198137 694346 		928435 		 	
	61 15 20 72 83 455363 886872 213181 996739 		365989 		 	
	10 40 42 50 62 94166 186551 157778 997293 		142 		 	
	48 10 58 84 87 338077 400605 759595 978504 		135248 		 	
	67 42 81 63 86 260614 912831 758334 1000000 		529706 		 	
	144 42 119 36 199 287104 7144 61977 294805 		12182947 		 	
	291 146 312 190 331 488402 376904 926433 999960 		203565334 		 	
	453 493 263 581 601 511781 682209 9129 999979 		1204387405 		 	
	1144 990 501 21 1669 695730 176097 375203 998147 		49549870753 		 	
	67 260614 912831 758334 1000000 42 81 63 86 		529706 		 	
	144 287104 7144 61977 294805 42 119 36 199 		12182947 		 	
	291 488402 376904 926433 999960 146 312 190 331 		203565334 		 	
	453 511781 682209 9129 999979 493 263 581 601 		1204387405 		 	

